From	Entry	Entry Name	Organism	Gene Names
Q9BYE2	Q9BYE2	TMPSD_HUMAN	Homo sapiens (Human)	TMPRSS13 MSP TMPRSS11
Q9BYE9	Q9BYE9	CDHR2_HUMAN	Homo sapiens (Human)	CDHR2 PCDH24 PCLKC
Q9BYG3	Q9BYG3	MK67I_HUMAN	Homo sapiens (Human)	NIFK MKI67IP NOPP34
Q9BYH1	Q9BYH1	SE6L1_HUMAN	Homo sapiens (Human)	SEZ6L KIAA0927 UNQ2542/PRO6094
Q9BYI3	Q9BYI3	HYCCI_HUMAN	Homo sapiens (Human)	HYCC1 DRCTNNB1A FAM126A
Q9BYJ1	Q9BYJ1	LOXE3_HUMAN	Homo sapiens (Human)	ALOXE3
Q9BYJ9	Q9BYJ9	YTHD1_HUMAN	Homo sapiens (Human)	YTHDF1 C20orf21
Q9BYM8	Q9BYM8	HOIL1_HUMAN	Homo sapiens (Human)	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4
Q9BYP7	Q9BYP7	WNK3_HUMAN	Homo sapiens (Human)	WNK3 KIAA1566 PRKWNK3
Q9BYW2	Q9BYW2	SETD2_HUMAN	Homo sapiens (Human)	SETD2 HIF1 HYPB KIAA1732 KMT3A SET2 HSPC069
Q9BYX2	Q9BYX2	TBD2A_HUMAN	Homo sapiens (Human)	TBC1D2 PARIS1 PP8997 TBC1D2A
Q9BYX4	Q9BYX4	IFIH1_HUMAN	Homo sapiens (Human)	IFIH1 MDA5 RH116
Q9BYZ8	Q9BYZ8	REG4_HUMAN	Homo sapiens (Human)	REG4 GISP RELP
Q9BZ11	Q9BZ11	ADA33_HUMAN	Homo sapiens (Human)	ADAM33 C20orf153 UNQ873/PRO1891
Q9BZ23	Q9BZ23	PANK2_HUMAN	Homo sapiens (Human)	PANK2 C20orf48
Q9BZ29	Q9BZ29	DOCK9_HUMAN	Homo sapiens (Human)	DOCK9 KIAA1058 ZIZ1
Q9BZ95	Q9BZ95	NSD3_HUMAN	Homo sapiens (Human)	NSD3 WHSC1L1 DC28
Q9BZB8	Q9BZB8	CPEB1_HUMAN	Homo sapiens (Human)	CPEB1 CPEB
Q9BZD4	Q9BZD4	NUF2_HUMAN	Homo sapiens (Human)	NUF2 CDCA1 NUF2R
Q9BZE9	Q9BZE9	ASPC1_HUMAN	Homo sapiens (Human)	ASPSCR1 ASPL RCC17 TUG UBXD9 UBXN9
Q9BZJ0	Q9BZJ0	CRNL1_HUMAN	Homo sapiens (Human)	CRNKL1 CRN CGI-201 MSTP021
Q9BZK7	Q9BZK7	TBL1R_HUMAN	Homo sapiens (Human)	TBL1XR1 IRA1 TBLR1
Q9BZL6	Q9BZL6	KPCD2_HUMAN	Homo sapiens (Human)	PRKD2 PKD2 HSPC187
Q9BZM4	Q9BZM4	ULBP3_HUMAN	Homo sapiens (Human)	ULBP3 N2DL3 RAET1N
Q9BZP6	Q9BZP6	CHIA_HUMAN	Homo sapiens (Human)	CHIA
Q9BZS1	Q9BZS1	FOXP3_HUMAN	Homo sapiens (Human)	FOXP3 IPEX JM2
Q9BZV1	Q9BZV1	UBXN6_HUMAN	Homo sapiens (Human)	UBXN6 UBXD1 UBXDC2
Q9BZY9	Q9BZY9	TRI31_HUMAN	Homo sapiens (Human)	TRIM31 C6orf13 RNF
Q9C000	Q9C000	NLRP1_HUMAN	Homo sapiens (Human)	NLRP1 CARD7 DEFCAP KIAA0926 NAC NALP1
Q9C004	Q9C004	SPY4_HUMAN	Homo sapiens (Human)	SPRY4
Q9C026	Q9C026	TRIM9_HUMAN	Homo sapiens (Human)	TRIM9 KIAA0282 RNF91
Q9C029	Q9C029	TRIM7_HUMAN	Homo sapiens (Human)	TRIM7 GNIP RNF90
Q9C035	Q9C035	TRIM5_HUMAN	Homo sapiens (Human)	TRIM5 RNF88
Q9C0A0	Q9C0A0	CNTP4_HUMAN	Homo sapiens (Human)	CNTNAP4 CASPR4 KIAA1763
Q9C0C4	Q9C0C4	SEM4C_HUMAN	Homo sapiens (Human)	SEMA4C KIAA1739 SEMAI UNQ5855/PRO34487
Q9C0F1	Q9C0F1	CEP44_HUMAN	Homo sapiens (Human)	CEP44 KIAA1712
Q9C0H2	Q9C0H2	TTYH3_HUMAN	Homo sapiens (Human)	TTYH3 KIAA1691
Q9C0J8	Q9C0J8	WDR33_HUMAN	Homo sapiens (Human)	WDR33 WDC146
Q9GZN7	Q9GZN7	ROGDI_HUMAN	Homo sapiens (Human)	ROGDI
Q9GZQ8	Q9GZQ8	MLP3B_HUMAN	Homo sapiens (Human)	MAP1LC3B MAP1ALC3
Q9GZS1	Q9GZS1	RPA49_HUMAN	Homo sapiens (Human)	POLR1E PAF53 PRAF1
Q9GZT6	Q9GZT6	CC90B_HUMAN	Homo sapiens (Human)	CCDC90B CUA003 MDS011 MDS025
Q9GZU2	Q9GZU2	PEG3_HUMAN	Homo sapiens (Human)	PEG3 KIAA0287 ZSCAN24
Q9GZU7	Q9GZU7	CTDS1_HUMAN	Homo sapiens (Human)	CTDSP1 NIF3 NLIIF SCP1
Q9GZV5	Q9GZV5	WWTR1_HUMAN	Homo sapiens (Human)	WWTR1 TAZ
Q9GZV9	Q9GZV9	FGF23_HUMAN	Homo sapiens (Human)	FGF23 HYPF UNQ3027/PRO9828
Q9GZX6	Q9GZX6	IL22_HUMAN	Homo sapiens (Human)	IL22 ILTIF ZCYTO18 UNQ3099/PRO10096
Q9GZX7	Q9GZX7	AICDA_HUMAN	Homo sapiens (Human)	AICDA AID
Q9GZY6	Q9GZY6	NTAL_HUMAN	Homo sapiens (Human)	LAT2 LAB NTAL WBS15 WBSCR15 WBSCR5 HSPC046
Q9GZZ9	Q9GZZ9	UBA5_HUMAN	Homo sapiens (Human)	UBA5 UBE1DC1
Q9H008	Q9H008	LHPP_HUMAN	Homo sapiens (Human)	LHPP
Q9H074	Q9H074	PAIP1_HUMAN	Homo sapiens (Human)	PAIP1
Q9H081	Q9H081	MIS12_HUMAN	Homo sapiens (Human)	MIS12
Q9H095	Q9H095	DRC9_HUMAN	Homo sapiens (Human)	IQCG DRC9
Q9H0E2	Q9H0E2	TOLIP_HUMAN	Homo sapiens (Human)	TOLLIP
Q9H0F6	Q9H0F6	SHRPN_HUMAN	Homo sapiens (Human)	SHARPIN SIPL1 PSEC0216
Q9H0F7	Q9H0F7	ARL6_HUMAN	Homo sapiens (Human)	ARL6 BBS3
Q9H0M4	Q9H0M4	ZCPW1_HUMAN	Homo sapiens (Human)	ZCWPW1
Q9H0S4	Q9H0S4	DDX47_HUMAN	Homo sapiens (Human)	DDX47
Q9H0W5	Q9H0W5	CCDC8_HUMAN	Homo sapiens (Human)	CCDC8
Q9H0W8	Q9H0W8	SMG9_HUMAN	Homo sapiens (Human)	SMG9 C19orf61
Q9H0W9	Q9H0W9	CK054_HUMAN	Homo sapiens (Human)	C11orf54 LP4947 PTD012
Q9H0Z9	Q9H0Z9	RBM38_HUMAN	Homo sapiens (Human)	RBM38 RNPC1 SEB4
Q9H147	Q9H147	TDIF1_HUMAN	Homo sapiens (Human)	DNTTIP1 C20orf167 TDIF1
Q9H161	Q9H161	ALX4_HUMAN	Homo sapiens (Human)	ALX4 KIAA1788
Q9H171	Q9H171	ZBP1_HUMAN	Homo sapiens (Human)	ZBP1 C20orf183 DLM1
Q9H173	Q9H173	SIL1_HUMAN	Homo sapiens (Human)	SIL1 UNQ545/PRO836
Q9H1A4	Q9H1A4	APC1_HUMAN	Homo sapiens (Human)	ANAPC1 TSG24
Q9H1B7	Q9H1B7	I2BPL_HUMAN	Homo sapiens (Human)	IRF2BPL C14orf4 EAP1 KIAA1865 My039
Q9H1C4	Q9H1C4	UN93B_HUMAN	Homo sapiens (Human)	UNC93B1 UNC93 UNC93B
Q9H1I8	Q9H1I8	ASCC2_HUMAN	Homo sapiens (Human)	ASCC2 ASC1P100 RQT3
Q9H1K0	Q9H1K0	RBNS5_HUMAN	Homo sapiens (Human)	RBSN ZFYVE20
Q9H1K1	Q9H1K1	ISCU_HUMAN	Homo sapiens (Human)	ISCU NIFUN
Q9H1R2	Q9H1R2	DUS15_HUMAN	Homo sapiens (Human)	DUSP15 C20orf57 VHY
Q9H1R3	Q9H1R3	MYLK2_HUMAN	Homo sapiens (Human)	MYLK2
Q9H211	Q9H211	CDT1_HUMAN	Homo sapiens (Human)	CDT1
Q9H221	Q9H221	ABCG8_HUMAN	Homo sapiens (Human)	ABCG8
Q9H222	Q9H222	ABCG5_HUMAN	Homo sapiens (Human)	ABCG5
Q9H228	Q9H228	S1PR5_HUMAN	Homo sapiens (Human)	S1PR5 EDG8
Q9H251	Q9H251	CAD23_HUMAN	Homo sapiens (Human)	CDH23 KIAA1774 KIAA1812 UNQ1894/PRO4340
Q9H269	Q9H269	VPS16_HUMAN	Homo sapiens (Human)	VPS16
Q9H2B2	Q9H2B2	SYT4_HUMAN	Homo sapiens (Human)	SYT4 KIAA1342
Q9H2C0	Q9H2C0	GAN_HUMAN	Homo sapiens (Human)	GAN GAN1 KLHL16
Q9H2E6	Q9H2E6	SEM6A_HUMAN	Homo sapiens (Human)	SEMA6A KIAA1368 SEMAQ
Q9H2G2	Q9H2G2	SLK_HUMAN	Homo sapiens (Human)	SLK KIAA0204 STK2
Q9H2K0	Q9H2K0	IF3M_HUMAN	Homo sapiens (Human)	MTIF3 DC38
Q9H2W6	Q9H2W6	RM46_HUMAN	Homo sapiens (Human)	MRPL46 C15orf4 LIECG2
Q9H2X3	Q9H2X3	CLC4M_HUMAN	Homo sapiens (Human)	CLEC4M CD209L CD209L1 CD299
Q9H2X6	Q9H2X6	HIPK2_HUMAN	Homo sapiens (Human)	HIPK2
Q9H2X9	Q9H2X9	S12A5_HUMAN	Homo sapiens (Human)	SLC12A5 KCC2 KIAA1176
Q9H334	Q9H334	FOXP1_HUMAN	Homo sapiens (Human)	FOXP1 HSPC215
Q9H347	Q9H347	UBQL3_HUMAN	Homo sapiens (Human)	UBQLN3
Q9H3D4	Q9H3D4	P63_HUMAN	Homo sapiens (Human)	TP63 KET P63 P73H P73L TP73L
Q9H3E2	Q9H3E2	SNX25_HUMAN	Homo sapiens (Human)	SNX25 MSTP043
Q9H3H3	Q9H3H3	CK068_HUMAN	Homo sapiens (Human)	C11orf68 BLES03
Q9H3H5	Q9H3H5	GPT_HUMAN	Homo sapiens (Human)	DPAGT1 DPAGT2
Q9H3L0	Q9H3L0	MMAD_HUMAN	Homo sapiens (Human)	MMADHC C2orf25 CL25022 HSPC161 My011
Q9H3M9	Q9H3M9	ATX3L_HUMAN	Homo sapiens (Human)	ATXN3L ATX3L MJDL
Q9H3P7	Q9H3P7	GCP60_HUMAN	Homo sapiens (Human)	ACBD3 GCP60 GOCAP1 GOLPH1
Q9H3R0	Q9H3R0	KDM4C_HUMAN	Homo sapiens (Human)	KDM4C GASC1 JHDM3C JMJD2C KIAA0780
Q9H3S4	Q9H3S4	TPK1_HUMAN	Homo sapiens (Human)	TPK1
Q9H3S7	Q9H3S7	PTN23_HUMAN	Homo sapiens (Human)	PTPN23 KIAA1471
Q9H3U1	Q9H3U1	UN45A_HUMAN	Homo sapiens (Human)	UNC45A SMAP1
Q9H422	Q9H422	HIPK3_HUMAN	Homo sapiens (Human)	HIPK3 DYRK6 FIST3 PKY
Q9H444	Q9H444	CHM4B_HUMAN	Homo sapiens (Human)	CHMP4B C20orf178 SHAX1
Q9H477	Q9H477	RBSK_HUMAN	Homo sapiens (Human)	RBKS RBSK
Q9H488	Q9H488	OFUT1_HUMAN	Homo sapiens (Human)	POFUT1 FUT12 KIAA0180
Q9H490	Q9H490	PIGU_HUMAN	Homo sapiens (Human)	PIGU CDC91L1 PSEC0205 UNQ3055/PRO9875
Q9H4A3	Q9H4A3	WNK1_HUMAN	Homo sapiens (Human)	WNK1 HSN2 KDP KIAA0344 PRKWNK1
Q9H4B6	Q9H4B6	SAV1_HUMAN	Homo sapiens (Human)	SAV1 WW45
Q9H4H8	Q9H4H8	FA83D_HUMAN	Homo sapiens (Human)	FAM83D C20orf129
Q9H4I2	Q9H4I2	ZHX3_HUMAN	Homo sapiens (Human)	ZHX3 KIAA0395 TIX1
Q9H4M3	Q9H4M3	FBX44_HUMAN	Homo sapiens (Human)	FBXO44 FBG3 FBX30 FBX44 FBX6A FBXO6A
Q9H4M7	Q9H4M7	PKHA4_HUMAN	Homo sapiens (Human)	PLEKHA4 PEPP1
Q9H4Q4	Q9H4Q4	PRD12_HUMAN	Homo sapiens (Human)	PRDM12 PFM9
Q9H4T2	Q9H4T2	ZSC16_HUMAN	Homo sapiens (Human)	ZSCAN16 ZNF392 ZNF435
Q9H4W6	Q9H4W6	COE3_HUMAN	Homo sapiens (Human)	EBF3 COE3
Q9H4Z3	Q9H4Z3	CAPAM_HUMAN	Homo sapiens (Human)	PCIF1 C20orf67 CAPAM PPP1R121
Q9H5U6	Q9H5U6	ZCHC4_HUMAN	Homo sapiens (Human)	ZCCHC4
Q9H611	Q9H611	PIF1_HUMAN	Homo sapiens (Human)	PIF1 C15orf20
Q9H633	Q9H633	RPP21_HUMAN	Homo sapiens (Human)	RPP21 C6orf135 CAT60
Q9H694	Q9H694	BICC1_HUMAN	Homo sapiens (Human)	BICC1
Q9H6I2	Q9H6I2	SOX17_HUMAN	Homo sapiens (Human)	SOX17
Q9H6L4	Q9H6L4	ARMC7_HUMAN	Homo sapiens (Human)	ARMC7
Q9H6L5	Q9H6L5	RETR1_HUMAN	Homo sapiens (Human)	RETREG1 FAM134B JK1
Q9H6Q3	Q9H6Q3	SLAP2_HUMAN	Homo sapiens (Human)	SLA2 C20orf156 SLAP2
Q9H6S3	Q9H6S3	ES8L2_HUMAN	Homo sapiens (Human)	EPS8L2 EPS8R2 PP13181
Q9H6X2	Q9H6X2	ANTR1_HUMAN	Homo sapiens (Human)	ANTXR1 ATR TEM8
Q9H6Y2	Q9H6Y2	WDR55_HUMAN	Homo sapiens (Human)	WDR55
Q9H6Y5	Q9H6Y5	MAGIX_HUMAN	Homo sapiens (Human)	MAGIX
Q9H706	Q9H706	GARE1_HUMAN	Homo sapiens (Human)	GAREM1 C18orf11 FAM59A GAREM
Q9H777	Q9H777	RNZ1_HUMAN	Homo sapiens (Human)	ELAC1 D29
Q9H790	Q9H790	EXO5_HUMAN	Homo sapiens (Human)	EXO5 C1orf176 DEM1
Q9H792	Q9H792	PEAK1_HUMAN	Homo sapiens (Human)	PEAK1 KIAA2002
Q9H7C9	Q9H7C9	AAMDC_HUMAN	Homo sapiens (Human)	AAMDC C11orf67 PTD015
Q9H7D0	Q9H7D0	DOCK5_HUMAN	Homo sapiens (Human)	DOCK5
Q9H7M9	Q9H7M9	VISTA_HUMAN	Homo sapiens (Human)	VSIR C10orf54 SISP1 VISTA PP2135 UNQ730/PRO1412
Q9H7X0	Q9H7X0	NAA60_HUMAN	Homo sapiens (Human)	NAA60 HAT4 NAT15 UNQ2771/PRO7155
Q9H7Z3	Q9H7Z3	NRDE2_HUMAN	Homo sapiens (Human)	NRDE2 C14orf102
Q9H7Z6	Q9H7Z6	KAT8_HUMAN	Homo sapiens (Human)	KAT8 MOF MYST1 PP7073
Q9H813	Q9H813	PACC1_HUMAN	Homo sapiens (Human)	PACC1 C1orf75 TMEM206
Q9H814	Q9H814	PHAX_HUMAN	Homo sapiens (Human)	PHAX RNUXA
Q9H816	Q9H816	DCR1B_HUMAN	Homo sapiens (Human)	DCLRE1B SNM1B
Q9H875	Q9H875	PKRI1_HUMAN	Homo sapiens (Human)	PRKRIP1
Q9H8M2	Q9H8M2	BRD9_HUMAN	Homo sapiens (Human)	BRD9 UNQ3040/PRO9856
Q9H8M5	Q9H8M5	CNNM2_HUMAN	Homo sapiens (Human)	CNNM2 ACDP2
Q9H8W5	Q9H8W5	TRI45_HUMAN	Homo sapiens (Human)	TRIM45 RNF99
Q9H8Y8	Q9H8Y8	GORS2_HUMAN	Homo sapiens (Human)	GORASP2 GOLPH6
Q9H900	Q9H900	ZWILC_HUMAN	Homo sapiens (Human)	ZWILCH
Q9H993	Q9H993	ARMT1_HUMAN	Homo sapiens (Human)	ARMT1 C6orf211
Q9H9A7	Q9H9A7	RMI1_HUMAN	Homo sapiens (Human)	RMI1 C9orf76
Q9H9B1	Q9H9B1	EHMT1_HUMAN	Homo sapiens (Human)	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D
Q9H9F9	Q9H9F9	ARP5_HUMAN	Homo sapiens (Human)	ACTR5 ARP5
Q9H9J2	Q9H9J2	RM44_HUMAN	Homo sapiens (Human)	MRPL44
Q9H9L4	Q9H9L4	KANL2_HUMAN	Homo sapiens (Human)	KANSL2 C12orf41 NSL2
Q9H9Q4	Q9H9Q4	NHEJ1_HUMAN	Homo sapiens (Human)	NHEJ1 XLF
Q9H9S5	Q9H9S5	FKRP_HUMAN	Homo sapiens (Human)	FKRP
Q9H9Y6	Q9H9Y6	RPA2_HUMAN	Homo sapiens (Human)	POLR1B
Q9HA72	Q9HA72	CAHM2_HUMAN	Homo sapiens (Human)	CALHM2 FAM26B
Q9HAB8	Q9HAB8	PPCS_HUMAN	Homo sapiens (Human)	PPCS COAB
Q9HAJ7	Q9HAJ7	SP30L_HUMAN	Homo sapiens (Human)	SAP30L NS4ATP2
Q9HAN9	Q9HAN9	NMNA1_HUMAN	Homo sapiens (Human)	NMNAT1 NMNAT
Q9HAQ2	Q9HAQ2	KIF9_HUMAN	Homo sapiens (Human)	KIF9
Q9HAR2	Q9HAR2	AGRL3_HUMAN	Homo sapiens (Human)	ADGRL3 KIAA0768 LEC3 LPHN3
Q9HAU0	Q9HAU0	PKHA5_HUMAN	Homo sapiens (Human)	PLEKHA5 KIAA1686 PEPP2
Q9HAV4	Q9HAV4	XPO5_HUMAN	Homo sapiens (Human)	XPO5 KIAA1291 RANBP21
Q9HAW0	Q9HAW0	BRF2_HUMAN	Homo sapiens (Human)	BRF2 BRFU PRO1470
Q9HAW4	Q9HAW4	CLSPN_HUMAN	Homo sapiens (Human)	CLSPN
Q9HAZ2	Q9HAZ2	PRD16_HUMAN	Homo sapiens (Human)	PRDM16 KIAA1675 MEL1 PFM13
Q9HB21	Q9HB21	PKHA1_HUMAN	Homo sapiens (Human)	PLEKHA1 TAPP1
Q9HB71	Q9HB71	CYBP_HUMAN	Homo sapiens (Human)	CACYBP S100A6BP SIP PNAS-107
Q9HB75	Q9HB75	PIDD1_HUMAN	Homo sapiens (Human)	PIDD1 LRDD PIDD
Q9HB96	Q9HB96	FANCE_HUMAN	Homo sapiens (Human)	FANCE FACE
Q9HBA0	Q9HBA0	TRPV4_HUMAN	Homo sapiens (Human)	TRPV4 VRL2 VROAC
Q9HBE5	Q9HBE5	IL21R_HUMAN	Homo sapiens (Human)	IL21R NILR UNQ3121/PRO10273
Q9HBH9	Q9HBH9	MKNK2_HUMAN	Homo sapiens (Human)	MKNK2 GPRK7 MNK2
Q9HBL8	Q9HBL8	NMRL1_HUMAN	Homo sapiens (Human)	NMRAL1 HSCARG
Q9HBU1	Q9HBU1	BARX1_HUMAN	Homo sapiens (Human)	BARX1
Q9HC36	Q9HC36	MRM3_HUMAN	Homo sapiens (Human)	MRM3 RNMTL1 HC90
Q9HC52	Q9HC52	CBX8_HUMAN	Homo sapiens (Human)	CBX8 PC3 RC1
Q9HC56	Q9HC56	PCDH9_HUMAN	Homo sapiens (Human)	PCDH9
Q9HC77	Q9HC77	CENPJ_HUMAN	Homo sapiens (Human)	CENPJ CPAP LAP LIP1
Q9HCE0	Q9HCE0	EPG5_HUMAN	Homo sapiens (Human)	EPG5 KIAA1632
Q9HCJ0	Q9HCJ0	TNR6C_HUMAN	Homo sapiens (Human)	TNRC6C KIAA1582
Q9HCJ3	Q9HCJ3	RAVR2_HUMAN	Homo sapiens (Human)	RAVER2 KIAA1579
Q9HCJ6	Q9HCJ6	VAT1L_HUMAN	Homo sapiens (Human)	VAT1L KIAA1576
Q9HCK4	Q9HCK4	ROBO2_HUMAN	Homo sapiens (Human)	ROBO2 KIAA1568
Q9HCK8	Q9HCK8	CHD8_HUMAN	Homo sapiens (Human)	CHD8 HELSNF1 KIAA1564
Q9HCL0	Q9HCL0	PCD18_HUMAN	Homo sapiens (Human)	PCDH18 KIAA1562
Q9HCM2	Q9HCM2	PLXA4_HUMAN	Homo sapiens (Human)	PLXNA4 KIAA1550 PLXNA4A PLXNA4B UNQ2820/PRO34003
Q9HCN6	Q9HCN6	GPVI_HUMAN	Homo sapiens (Human)	GP6
Q9HD15	Q9HD15	SRA1_HUMAN	Homo sapiens (Human)	SRA1 PP7684
Q9HD33	Q9HD33	RM47_HUMAN	Homo sapiens (Human)	MRPL47 NCM1 CGI-204
Q9HD36	Q9HD36	B2L10_HUMAN	Homo sapiens (Human)	BCL2L10 BCL-B BCLB BOO DIVA
Q9HD67	Q9HD67	MYO10_HUMAN	Homo sapiens (Human)	MYO10 KIAA0799
Q9NNX6	Q9NNX6	CD209_HUMAN	Homo sapiens (Human)	CD209 CLEC4L
Q9NP58	Q9NP58	ABCB6_HUMAN	Homo sapiens (Human)	ABCB6 MTABC3 PRP UMAT
Q9NP59	Q9NP59	S40A1_HUMAN	Homo sapiens (Human)	SLC40A1 FPN1 IREG1 SLC11A3 MSTP079
Q9NP61	Q9NP61	ARFG3_HUMAN	Homo sapiens (Human)	ARFGAP3 ARFGAP1
Q9NP71	Q9NP71	MLXPL_HUMAN	Homo sapiens (Human)	MLXIPL BHLHD14 MIO WBSCR14
Q9NP72	Q9NP72	RAB18_HUMAN	Homo sapiens (Human)	RAB18
Q9NP92	Q9NP92	RT30_HUMAN	Homo sapiens (Human)	MRPS30 PDCD9 BM-047
Q9NP99	Q9NP99	TREM1_HUMAN	Homo sapiens (Human)	TREM1
Q9NPB8	Q9NPB8	GPCP1_HUMAN	Homo sapiens (Human)	GPCPD1 GDE5 KIAA1434
Q9NPC2	Q9NPC2	KCNK9_HUMAN	Homo sapiens (Human)	KCNK9 TASK3
Q9NPF0	Q9NPF0	CD320_HUMAN	Homo sapiens (Human)	CD320 8D6A UNQ198/PRO224
Q9NPG2	Q9NPG2	NGB_HUMAN	Homo sapiens (Human)	NGB
Q9NPH0	Q9NPH0	PPA6_HUMAN	Homo sapiens (Human)	ACP6 ACPL1 LPAP UNQ205/PRO231
Q9NPI1	Q9NPI1	BRD7_HUMAN	Homo sapiens (Human)	BRD7 BP75 CELTIX1
Q9NPI6	Q9NPI6	DCP1A_HUMAN	Homo sapiens (Human)	DCP1A SMIF
Q9NPI8	Q9NPI8	FANCF_HUMAN	Homo sapiens (Human)	FANCF
Q9NPJ3	Q9NPJ3	ACO13_HUMAN	Homo sapiens (Human)	ACOT13 THEM2 HT012 PNAS-27
Q9NPP4	Q9NPP4	NLRC4_HUMAN	Homo sapiens (Human)	NLRC4 CARD12 CLAN CLAN1 IPAF UNQ6189/PRO20215
Q9NPZ5	Q9NPZ5	B3GA2_HUMAN	Homo sapiens (Human)	B3GAT2 GLCATS KIAA1963
Q9NQ11	Q9NQ11	AT132_HUMAN	Homo sapiens (Human)	ATP13A2 PARK9
Q9NQ38	Q9NQ38	ISK5_HUMAN	Homo sapiens (Human)	SPINK5
Q9NQ50	Q9NQ50	RM40_HUMAN	Homo sapiens (Human)	MRPL40 NLVCF URIM
Q9NQ75	Q9NQ75	CASS4_HUMAN	Homo sapiens (Human)	CASS4 C20orf32 HEFL
Q9NQ94	Q9NQ94	A1CF_HUMAN	Homo sapiens (Human)	A1CF ACF ASP
Q9NQA5	Q9NQA5	TRPV5_HUMAN	Homo sapiens (Human)	TRPV5 ECAC1
Q9NQB0	Q9NQB0	TF7L2_HUMAN	Homo sapiens (Human)	TCF7L2 TCF4
Q9NQC3	Q9NQC3	RTN4_HUMAN	Homo sapiens (Human)	RTN4 KIAA0886 NOGO My043 SP1507
Q9NQG6	Q9NQG6	MID51_HUMAN	Homo sapiens (Human)	MIEF1 MID51 SMCR7L
Q9NQR1	Q9NQR1	KMT5A_HUMAN	Homo sapiens (Human)	KMT5A PRSET7 SET07 SET8 SETD8
Q9NQS3	Q9NQS3	NECT3_HUMAN	Homo sapiens (Human)	NECTIN3 PRR3 PVRL3
Q9NQS7	Q9NQS7	INCE_HUMAN	Homo sapiens (Human)	INCENP
Q9NQT5	Q9NQT5	EXOS3_HUMAN	Homo sapiens (Human)	EXOSC3 RRP40 CGI-102
Q9NQT8	Q9NQT8	KI13B_HUMAN	Homo sapiens (Human)	KIF13B GAKIN KIAA0639
Q9NQU5	Q9NQU5	PAK6_HUMAN	Homo sapiens (Human)	PAK6 PAK5
Q9NQV6	Q9NQV6	PRD10_HUMAN	Homo sapiens (Human)	PRDM10 KIAA1231 PFM7 TRIS
Q9NQV7	Q9NQV7	PRDM9_HUMAN	Homo sapiens (Human)	PRDM9 PFM6
Q9NQW6	Q9NQW6	ANLN_HUMAN	Homo sapiens (Human)	ANLN
Q9NQW7	Q9NQW7	XPP1_HUMAN	Homo sapiens (Human)	XPNPEP1 XPNPEPL XPNPEPL1
Q9NQW8	Q9NQW8	CNGB3_HUMAN	Homo sapiens (Human)	CNGB3
Q9NQX1	Q9NQX1	PRDM5_HUMAN	Homo sapiens (Human)	PRDM5 PFM2
Q9NQX4	Q9NQX4	MYO5C_HUMAN	Homo sapiens (Human)	MYO5C
Q9NR09	Q9NR09	BIRC6_HUMAN	Homo sapiens (Human)	BIRC6 KIAA1289
Q9NR12	Q9NR12	PDLI7_HUMAN	Homo sapiens (Human)	PDLIM7 ENIGMA
Q9NR16	Q9NR16	C163B_HUMAN	Homo sapiens (Human)	CD163L1 CD163B M160 UNQ6434/PRO23202
Q9NR30	Q9NR30	DDX21_HUMAN	Homo sapiens (Human)	DDX21
Q9NR45	Q9NR45	SIAS_HUMAN	Homo sapiens (Human)	NANS SAS
Q9NR48	Q9NR48	ASH1L_HUMAN	Homo sapiens (Human)	ASH1L KIAA1420 KMT2H
Q9NR50	Q9NR50	EI2BG_HUMAN	Homo sapiens (Human)	EIF2B3
Q9NR71	Q9NR71	ASAH2_HUMAN	Homo sapiens (Human)	ASAH2 HNAC1
Q9NR80	Q9NR80	ARHG4_HUMAN	Homo sapiens (Human)	ARHGEF4 KIAA1112
Q9NR82	Q9NR82	KCNQ5_HUMAN	Homo sapiens (Human)	KCNQ5
Q9NR83	Q9NR83	S2A4R_HUMAN	Homo sapiens (Human)	SLC2A4RG HDBP1
Q9NR97	Q9NR97	TLR8_HUMAN	Homo sapiens (Human)	TLR8 UNQ249/PRO286
Q9NRD9	Q9NRD9	DUOX1_HUMAN	Homo sapiens (Human)	DUOX1 DUOX LNOX1 THOX1
Q9NRG4	Q9NRG4	SMYD2_HUMAN	Homo sapiens (Human)	SMYD2 KMT3C
Q9NRG7	Q9NRG7	D39U1_HUMAN	Homo sapiens (Human)	SDR39U1 C14orf124 HCDI
Q9NRI5	Q9NRI5	DISC1_HUMAN	Homo sapiens (Human)	DISC1 KIAA0457
Q9NRK6	Q9NRK6	ABCBA_HUMAN	Homo sapiens (Human)	ABCB10
Q9NRL2	Q9NRL2	BAZ1A_HUMAN	Homo sapiens (Human)	BAZ1A ACF1 WCRF180 HSPC317
Q9NRM7	Q9NRM7	LATS2_HUMAN	Homo sapiens (Human)	LATS2 KPM
Q9NRN9	Q9NRN9	METL5_HUMAN	Homo sapiens (Human)	METTL5 DC3 HSPC133
Q9NRQ2	Q9NRQ2	PLS4_HUMAN	Homo sapiens (Human)	PLSCR4 GIG43
Q9NRR4	Q9NRR4	RNC_HUMAN	Homo sapiens (Human)	DROSHA RN3 RNASE3L RNASEN
Q9NRR6	Q9NRR6	INP5E_HUMAN	Homo sapiens (Human)	INPP5E
Q9NRS6	Q9NRS6	SNX15_HUMAN	Homo sapiens (Human)	SNX15
